#CLS_PREDICTION_ENTITY|MASK_PREDICTION_ENTITY|ACTUAL_ENTITY|CLS_PREDICTIONS|MASKED_PREDICTIONS|MASKED_WORD|SENTENCE
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 4), ('DIS', 1)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|propofol fentanyl magnesium bupivacaine dexmedetomidine|vecuronium|demand of bridion ( sugammadex ) injection 100 mg / ml , a medicine for the reversal of neuromuscular blockade induced by rocuronium bromide or entity bromide in adults undergoing surgery .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 5)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|gemcitabine carboplatin docetaxel paclitaxel trastuzumab|vecuronium|in addition , we have been able to help alleviate market shortages through the launches of entity and paclitaxel .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('DRUG', 4), ('OTHER', 2)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|benzyl lithium magnesium methylene bromide|vecuronium|in march 2000 , the company resumed the manufacture and commercial distribution of entity bromide under the expedited certification procedures provided in the consent agreement .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('DRUG', 4), ('OTHER', 4), ('DIS', 1)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|magnesium diclofenac dexmedetomidine atropine salbutamol|vecuronium|for purposes of this paragraph , the term " krypton products " refers to glipizide , glyburide , ismn , midazolam hcl and entity bromide .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 3)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|propofol bupivacaine fentanyl lidocaine sevoflurane|vecuronium|sugammadex sodium injection is mercks investigational medicine for the reversal of neuromuscular blockade induced by rocuronium or entity .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 4)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|salbutamol magnesium vinyl diclofenac nicotine|vecuronium|dosage product portfolio are 45 products for which the company is currently the sole generic source , one of which is entity bromide .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('OTHER', 4), ('DRUG', 3), ('DIS', 1)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|bromide barium magnesium vinyl polyvinyl|vecuronium|due to deviations from the fda  s manufacturing regulations , we are conducting voluntary product recalls of entity bromide and pte-4 products .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('OTHER', 5)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|vaccines cigarettes medicines tablets chemicals|vecuronium|in march 2000 , the company resumed the manufacture and commercial distribution of entity under the expedited certification procedures provided in the consent agreement .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 2)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|polyvinyl Am lithium magnesium vinyl|vecuronium|we initiated a recall of a batch of entity bromide , a product we market on behalf of a third party , in february 2001 due to concerns with filtration- testing
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('DRUG', 4), ('OTHER', 4), ('DIS', 1)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|magnesium diclofenac metoprolol salbutamol dexmedetomidine|vecuronium|for purposes of this paragraph , the term krypton products refers to glipizide , glyburide , ismn , midazolam hcl and entity bromide .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 3)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|propofol bupivacaine fentanyl lidocaine morphine|vecuronium|for odanacatib for osteoporosis , suvorexant for insomnia and sugammadex sodium injection for reversal of neuromuscular blockade induced by rocuronium or entity .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 1)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|vaccines cigarettes medicines cannabis chemicals|vecuronium|in march 2000 , schein resumed the manufacture and commercial distribution of entity under the expedited certification procedures provided in the consent agreement .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('DRUG', 5), ('OTHER', 4)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|ceftriaxone imipenem metronidazole vancomycin ampicillin|avibactam|the ceftazidime / entity combination product forest expects will receive three years of hatch-waxman exclusivity upon approval .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('OTHER', 5), ('DRUG', 2)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|imipenem ta dor ceftriaxone am|avibactam|for cre infections , physicians have resorted to older drugs such as colistin or more recently drugs such as tigecycline and ceftazidime / entity .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('DRUG', 4), ('OTHER', 3)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|azithromycin clarithromycin ciprofloxacin AMP fluconazole|avibactam|entity is a novel , non beta-lactam , beta lactamase inhibitor , quite a mouthful , itself as a molecule does not possess intrinsic antibacterial
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('OTHER', 5), ('DRUG', 1), ('DIS', 1)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|CLA MRSA ABL CDI BCG|avibactam|entity is currently being developed in combination with ceftazidime , a cephalosporin antibiotic .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('DRUG', 4), ('OTHER', 4)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|arginine glutathione glutamine EDTA nitrite|avibactam|the addition of entity to ceftazidime protects ceftazidime from breakdown by β-lactamases .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('DRUG', 5), ('OTHER', 4)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|ciprofloxacin ceftriaxone imipenem metronidazole gentamicin|avibactam|it consists of a combination of entity and ceftazidime - a third generation antipseudomonal cephalosporin with a well-established efficacy and safety profile .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('OTHER', 4), ('DRUG', 3)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|EDTA nitrite arginine lactose AMP|avibactam|the addition of entity protects ceftazidime from being broken down by beta-lactamases that are produced by resistant bacteria .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('DRUG', 5), ('OTHER', 3)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|imipenem azithromycin ciprofloxacin vancomycin ceftriaxone|avibactam|it has structural similarities to entity , a bli recently approved in combination with ceftazidime ( avycaz ) .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('DRUG', 4), ('OTHER', 4)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|imipenem vancomycin ceftriaxone monotherapy ciprofloxacin|avibactam|almirall for las100977   0 . 25 licensing payment to astrazeneca for entity and ceftazidime / entity   0 . 75 rounding  
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('DRUG', 4), ('OTHER', 3)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|imipenem ceftriaxone ciprofloxacin ampicillin am|avibactam|actavis and astrazeneca are developing ceftazidime / entity and ceftaroline / entity for pneumonia and complicated urinary and intra-abdominal infections .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('OTHER', 5)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|He She FDA India Success|avibactam|entity is also protected by an issued united states patent directed to combinations with an antibiotic that expires in 2026 .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('OTHER', 4), ('DRUG', 3)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|ceftriaxone TEM imipenem ciprofloxacin ADA|avibactam|entity is a first-in-class broad-spectrum β-lactamase inhibitor , which protects ceftazidime against degradation by class a , c and some d , β-lactamases .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('OTHER', 5)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|he she He FDA She|avibactam|in addition , entity is protected by a united states composition-of-matter patent that expires in 2022 , without pte .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('DRUG', 5), ('OTHER', 3)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|imipenem ceftriaxone ampicillin ciprofloxacin gentamicin|avibactam|based on the results of these studies , we and astrazeneca initiated phase iii studies for ceftazidime / entity in patients with ciai in december 2011 and in patients with cuti in july 2012 .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('DRUG', 5), ('OTHER', 4)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|imipenem ceftriaxone ciprofloxacin vancomycin gentamicin|avibactam|in fiscal 2013 , these costs were largely related to clinical trials for nebivolol / valsartan , aclidinium / formoterol , vilazodone , memantine , and ceftazidime / entity .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('OTHER', 4), ('DRUG', 3)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|imipenem ceftriaxone ta ampicillin am|avibactam|actavis plc and astrazeneca plc are developing ceftazidime / entity and ceftaroline / entity for pneumonia and complicated urinary and intra-abdominal infections .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('OTHER', 5)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|else yourself next another too|avibactam|so we are very excited to introduce to you entity .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('DRUG', 4), ('OTHER', 4)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|imipenem ceftriaxone ciprofloxacin gentamicin ta|avibactam|forest laboratories and astrazeneca are developing ceftazidime / entity and ceftaroline / entity for pneumonia and complicated urinary and intra-abdominal infections .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 5)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|capecitabine irinotecan docetaxel gemcitabine cetuximab|irinotecan|erbitux product labeling to include overall survival data as a single agent in egfr-expressing mcrc patients after failure of both entity- and oxaliplatin-based regimens .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('DRUG', 5), ('OTHER', 4)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|irinotecan everolimus paclitaxel capecitabine Dox|irinotecan|sn38 is the active metabolite of cpt-11 ( entity ) , which is approved for the treatment of colorectal cancer .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('OTHER', 5)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|formulation FDA approval name approved|irinotecan|the fda approved entity as camptosar in 1994 for use in colorectal cancer .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 5)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|bevacizumab capecitabine trastuzumab docetaxel cetuximab|irinotecan|erbitux ( r ) is approved in united states , austria , canada , germany and switzerland for metastatic colorectal in combination with entity in entity-refractory patients .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 2)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|PDT FU paclitaxel cetuximab CPT|irinotecan|we did observe statistically significant improvements in progression free survival , or pfs , and other efficacy endpoints for ha-entity compared with irinotecan alone .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 5), ('BIO', 1)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|gemcitabine etoposide docetaxel paclitaxel doxorubicin|irinotecan|entity and cisplatin are two established anticancer drugs which together constitute an active combination for treating sclc .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('DRUG', 5), ('OTHER', 5), ('BIO', 1)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|vincristine carboplatin cyclophosphamide irinotecan bevacizumab|irinotecan|note : chemotherapy regimens included temozolomide and entity .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('DRUG', 5), ('OTHER', 5)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|irinotecan capecitabine bevacizumab carboplatin gemcitabine|irinotecan|is to assess the safety and pharmacokinetics of mm-121 in combination with cetuximab and mm-121 in combination with cetuximab and entity .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 5), ('BIO', 1)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|bevacizumab paclitaxel rituximab bortezomib cetuximab|irinotecan|one of our clinical development strategies is to replace the use of entity with mm-398 by demonstrating that mm-398 has favorable efficacy and safety characteristics compared to entity .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('OTHER', 5)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|deployed marketed licensed commercially market|irinotecan|that are currently conducted by aventis , together with certain patents and other assets relating to territories where pfizer currently markets entity , including the united states .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 5), ('BIO', 1)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|paclitaxel gemcitabine docetaxel trastuzumab bortezomib|irinotecan|” the study was initiated following the demonstration of synergy between nimotuzumab and entity in the laboratories of daiichi sankyo in gastric cancer cell lines .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('DRUG', 5), ('OTHER', 5)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|irinotecan capecitabine bevacizumab cetuximab oxaliplatin|irinotecan|advanced colorectal cancer in which nuc-3373 will be combined with many of the agents typically combined with 5-fu , including leucovorin , entity , oxaliplatin and monoclonal antibodies .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('OTHER', 5)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|vaccination ii cessation augmentation prophylaxis|irinotecan|clinical development of mm-398 we are pursuing two approaches in the ongoing clinical development of mm-398 : replace entity .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 5)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|irinotecan paclitaxel docetaxel gemcitabine capecitabine|irinotecan|two camptothecin derivatives , topotecan and entity , have been approved by the fda for the treatment of small-cell lung , ovarian , and colorectal cancers .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('DRUG', 5), ('OTHER', 5)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|irinotecan capecitabine bevacizumab cetuximab paclitaxel|irinotecan|most systemic therapies for colorectal cancer include 5-fu , either as monotherapy or in combination with another chemotherapeutic , typically oxaliplatin or entity .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('DRUG', 5), ('OTHER', 4)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|irinotecan capecitabine cetuximab fluorouracil gemcitabine|irinotecan|this study enrolled 463 patients with metastatic colorectal cancer who had failed standard entity- and oxaliplatin-containing chemotherapy .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 5), ('DIS', 1)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|paclitaxel doxorubicin gemcitabine irinotecan metformin|irinotecan|these two adcs facilitate targeted delivery of sn-38 , the active metabolite of entity , an effective , yet toxic chemotherapeutic , directly to tumor cells .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 2)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|Dox Cis Tax carboplatin Drug|irinotecan|entity and cisplatin combinations were evaluated systematically for drug ratio-dependent synergy in vitro using a panel of 20 tumor cell lines .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('DRUG', 5), ('OTHER', 5), ('BIO', 1)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|thalidomide bortezomib imatinib irinotecan oxaliplatin|irinotecan|our clinical strategy is to administer birinapant with therapies ( for example , azacitidine or entity ) that induce the production of tnf or related molecules .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('OTHER', 4), ('DRUG', 3), ('DIS', 1)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|dal LMWH colleagues statins statin|irinotecan|since that time he has had increasing responsibility for overseeing the global research plans and teams for entity and dalteparin .
OrderedDict([('DRUG', 4), ('OTHER', 4), ('DIS', 1)])|OrderedDict([('OTHER', 5)])|drug|max pyruvate paclitaxel metformin metronidazole|statement category name configuration section|minocycline|“its quite unique in that its a entity topical ; i dont like a lot of the entity oral [ products ] , but entity topical – i can certainly get excited about .
OrderedDict([('DRUG', 4), ('OTHER', 4), ('DIS', 1)])|OrderedDict([('OTHER', 5), ('DRUG', 1)])|drug|max pyruvate paclitaxel metformin metronidazole|formulations dosing fluconazole administrations contraceptives|minocycline|reported novel imaging techniques , suggesting that bpx-01 effectively targets p . acnes in the skin without the systemic side effects of oral entity .
OrderedDict([('DRUG', 4), ('OTHER', 4), ('DIS', 1)])|OrderedDict([('OTHER', 5), ('DRUG', 1)])|drug|max pyruvate paclitaxel metformin metronidazole|corticosteroid ophthalmic spray topical ointment|minocycline|in october , they received approval for their first product , amzeeq , a topical entity formulation for the treatment of acne .
OrderedDict([('DRUG', 4), ('OTHER', 4), ('DIS', 1)])|OrderedDict([('OTHER', 4), ('DRUG', 3)])|drug|max pyruvate paclitaxel metformin metronidazole|cream lidocaine NaCl FC fluconazole|minocycline|in this study , no serious adverse events were observed and the treatment-related adverse events were related to dermal irritation in the 2% entity treatment arm .
OrderedDict([('DRUG', 4), ('OTHER', 4), ('DIS', 1)])|OrderedDict([('DRUG', 5), ('OTHER', 2)])|drug|max pyruvate paclitaxel metformin metronidazole|clindamycin azithromycin metronidazole erythromycin fluconazole|minocycline|our lead product candidate , fmx101 for moderate-to-severe acne , is a novel topical foam formulation of the antibiotic entity .
OrderedDict([('DRUG', 4), ('OTHER', 4), ('DIS', 1)])|OrderedDict([('OTHER', 5)])|drug|max pyruvate paclitaxel metformin metronidazole|alfa ex lambda ve 125|minocycline|in september 1999 we recognized a gain of $2 . 7 million on the sale of our vectrin ( r ) entity hcl product line .
OrderedDict([('DRUG', 4), ('OTHER', 4), ('DIS', 1)])|OrderedDict([('OTHER', 5), ('DRUG', 2)])|drug|max pyruvate paclitaxel metformin metronidazole|formulation corticosteroid contraceptive retinoid ingredient|minocycline|solodyn , a branded oral entity , the current standard of care for moderate-to-severe acne , accounted for nearly one half of the total branded oral market for
