#CLS_PREDICTION_ENTITY|MASK_PREDICTION_ENTITY|ACTUAL_ENTITY|CLS_PREDICTIONS|MASKED_PREDICTIONS|MASKED_WORD|SENTENCE
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5)])|drug|lithium valproate AND carbamazepine psychosis|ed cart centrifug gluc id|lithium|blood from the remaining entity heparin tube and the k 2 edta tube were then centrifuged immediately at 1500× g and 4°c for 10 min , aspirated
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5)])|drug|lithium valproate AND carbamazepine psychosis|disposable portable pulsed powered volumetric|lithium|each transmitter contains a 3v , 130-mah ( 0 . 39 wh ) entity manganese dioxide battery ( iec cr1632 ) and circuit board that are fully encapsulated in epoxy .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 4), ('DRUG', 4)])|drug|lithium valproate AND carbamazepine psychosis|sulfate sulfur lithium methane sulfide|lithium|the 5 th cycle , the discharging process was paused at 2 . 1 v ( vs . li + / li ) where the generation of soluble entity polysulfides is maximum .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5)])|drug|lithium valproate AND carbamazepine psychosis|sterile disposable mini centrifug indwelling|lithium|whole blood was drawn into entity heparin tubes from the inferior vena cava , and plasma was collected by centrifuging blood at 2700 g for 10 minutes
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 3)])|drug|lithium valproate AND carbamazepine psychosis|carbachol lidocaine capsaicin atropine nicotine|lithium|se was induced in p21 rats by injection of entity and pilocarpine .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5)])|drug|lithium valproate AND carbamazepine psychosis|lith stone PC crack wind|lithium|due to the anisotropic lithiation rate ( entity invasion in the direction is 6 . 4 times faster than that in the direction 11 ) , the expansion is
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('DRUG', 4), ('OTHER', 3)])|drug|lithium valproate AND carbamazepine psychosis|ammonium choline methylene magnesium silver|lithium|among the eluents tested , entity chloride gave the best separation of nitrate from bromide .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 2)])|drug|lithium valproate AND carbamazepine psychosis|nitrate hydroxide sulfate silver bromide|lithium|it was estimated that the entity ion had the least potential for ion-pair formation with nitrate , and its retention time was prolonged compared with the retention
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 3)])|drug|lithium valproate AND carbamazepine psychosis|ethyl cellulose phorbol ammonium myristate|lithium|yeast cells were transformed by the entity acetate-polyethylene glycol method .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 3), ('DIS', 1)])|drug|lithium valproate AND carbamazepine psychosis|curcumin metformin celecoxib rapamycin EGCG|lithium|laboratory studies show that entity , an activator of the wnt / ß-catenin signaling pathway , slows melanoma progression , but to our knowledge no published epidemiologic studies have explored
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 5)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|propofol sevoflurane isoflurane midazolam fentanyl|vecuronium|[ 4 ] generally , propofol and thiopentone are commonly used for induction of anesthesia and succinylcholine or entity is used as nmb for endotracheal intubation .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 4), ('DIS', 1)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|dexmedetomidine fentanyl atropine propofol remifentanil|vecuronium|in order to increase lung compliance and improve ventilation the patient was paralyzed with entity at 1 mcg / kg / min .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('OTHER', 4), ('DRUG', 3)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|remifentanil propofol bupivacaine TEA Intravenous|vecuronium|entity 0 . 1 mg·kg −1 was given for neuromuscular blockade after confirmation of adequate facemask ventilation .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 4)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|propofol fentanyl midazolam morphine lidocaine|vecuronium|by up to 306 % when train-of-four ratios were maintained at 0 . 7 by continuous infusion of either atracurium , pancuronium or entity [ 36 ] .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 5)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|propofol midazolam remifentanil morphine isoflurane|vecuronium|the patient was then induced with intravenous fentanyl 150 μg , thiopentone 250 mg and entity 8 mg through the same cannula .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 4)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|midazolam morphine propofol remifentanil ketamine|vecuronium|after confirming the tube placement , propofol ( 50 mg ) , fentanyl ( 50 μg ) , and entity ( 5 mg ) were intravenously administered .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 4)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|tracer gadolinium ICG isotope bevacizumab|vecuronium|permitted us to plot the approximate [ a ] 4 / [ a ] 1 ratios as a function of time after the injection of entity in this subject ( lower panel in figure ​ figure4 ) .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('DRUG', 4), ('OTHER', 3), ('DIS', 2)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|acetylcholine isoproterenol tetanus epinephrine catecholamines|vecuronium|previous laboratory investigations suggested that she had reacted to entity , but she also had a specific ige antibody to succinylcholine .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 4), ('DIS', 1)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|propofol midazolam fentanyl lidocaine dexmedetomidine|vecuronium|keeping this objective in mind we undertook this comparative study of rocuronium , entity and succinylcholine in terms of intubating conditions and haemodynamic changes .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 5)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|propofol sevoflurane remifentanil midazolam isoflurane|vecuronium|anaesthesia was maintained with n2o / o2 66% : 33% and isoflurane 0 . 6% , ventilation was controlled with entity in intermittent doses .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('OTHER', 4), ('DRUG', 3)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|sevoflurane atropine inhaled endotracheal propofol|vecuronium|controlled ventilation was facilitated by entity bromide .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 5), ('DIS', 1)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|propofol remifentanil sevoflurane midazolam dexmedetomidine|vecuronium|anesthesia was induced with fentanyl and propofol , and orotracheal intubation facilitated with entity .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('OTHER', 5)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|FS MSA MRS SSC BS|vecuronium|to evaluate the neuromuscular effects of a nondepolarizing muscle relaxant ( entity ) during anesthesia with equipotent concentrations of either desflurane or isoflurane .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 3)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|propofol midazolam fentanyl lidocaine bupivacaine|vecuronium|had less variability in duration of action with 2 x ed95 of cisatracurium compared to equipotent doses of rocuronium or entity .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('DRUG', 4), ('OTHER', 3), ('DIS', 1)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|bolus propofol bupivacaine dopamine dexmedetomidine|vecuronium|neuromuscular blockade was maintained with a entity infusion until the end of the procedure maintaining two twitches .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 4), ('DIS', 1)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|propofol midazolam fentanyl atropine dexmedetomidine|vecuronium|however , right after endotracheal intubation with entity 2 mg , remarkable stridor was noticed .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('OTHER', 4), ('DRUG', 1), ('DIS', 1)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|hydration fluids steroids thrombolysis immunoglobulins|vecuronium|icp of >20 mm hg was typically treated by intravenous entity , ventricular drainage , mannitol , hypertonic saline , mild hyperventilation , and in a few patients by axial cooling .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 3), ('DIS', 1)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|lidocaine bupivacaine propofol acetylcholine fentanyl|vecuronium|neostigmine has been successfully used for the antagonism of entity and atracurium-induced neuromuscular blockade in dogs .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 4), ('DIS', 1)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|propofol midazolam dexmedetomidine fentanyl ketamine|vecuronium|propofol iv until disappearance of verbal response or sevoflurane until loss of consciousness and endotracheal intubation was facilitated with injection entity ( 0 . 1 mg / kg , iv ) .
OrderedDict([('OTHER', 4), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 2)])|drug|sevoflurane neuromuscular bupivacaine intraoperatively Versus|magnesium intrathecal remifentanil epidural diclofenac|vecuronium|analgesia was provided with morphine 0 . 1mg kg -1 and muscle relaxation achieved with entity bromide 0 . 1mg kg -1 .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('DRUG', 5), ('OTHER', 3)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|fluconazole MICs vancomycin imipenem amoxicillin|avibactam|at a concentration of entity of 4 mg / liter ( as currently used for in vitro broth dilution susceptibility testing ) , the mic 90 for
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('DRUG', 5), ('OTHER', 4)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|imipenem ciprofloxacin ceftriaxone vancomycin gentamicin|avibactam|adequate availability of ceftazidime and entity at the site of infection was assessed by measuring penetration into epithelial lining fluid ( elf ) in mice and humans (
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('OTHER', 5), ('DRUG', 4)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|glutathione ribose sugar cysteine tryptophan|avibactam|between arg220 and thr237 in the native enzyme is conserved and appears to orient thr237 within hydrogen-bonding range of the entity sulfate moiety .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('DRUG', 5), ('OTHER', 4)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|imipenem ciprofloxacin vancomycin ceftriaxone gentamicin|avibactam|as was inferred for ceftazidime , the pk / pd index that best correlated with the efficacy of aztreonam in combination with entity was % f t>mic of the combination .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('OTHER', 5), ('DRUG', 4)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|Antibiotic Antimicrobial cephalosporins Iron Amino|avibactam|entity and boronic acid transition state inhibitors ( batsis ) overcome resistance to ceftazidime .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('OTHER', 4), ('DRUG', 1), ('DIS', 1)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|Compound DMF azithromycin TSA CDI|avibactam|entity is a bridged diazabicyclooctanone , non-β-lactam β-lactamase inhibitor of a wide range of serine β-lactamases that offers a broader β-lactamase inhibition
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('DRUG', 5), ('OTHER', 4)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|ciprofloxacin vancomycin fluconazole imipenem ceftriaxone|avibactam|with ceftazidime mics of 16 and 32 μg / ml against which the activity of ceftazidime remained unchanged by the addition of entity at 4 μg / ml .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('DRUG', 5), ('OTHER', 4)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|imipenem ceftriaxone vancomycin ciprofloxacin gentamicin|avibactam|we undertook a retrospective observational study to assess the use of ceftazidime / entity and evaluated prescribing against applied standards .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('OTHER', 5), ('DRUG', 5)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|ceftriaxone imipenem gentamicin metronidazole vancomycin|avibactam|between august 2017 and january 2019 , 28 patients received 31 courses of ceftazidime / entity .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('DRUG', 5), ('OTHER', 4)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|ciprofloxacin imipenem ceftriaxone cephalosporins clarithromycin|avibactam|reduced the cefepime mic 90 by ≥8-fold for this subset of isolates , similar to the potentiation of ceftazidime activity by entity .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('OTHER', 5), ('DRUG', 3)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|imipenem ta ceftriaxone TOC ceft|avibactam|in conclusion , in this in vitro model , ceftazidime / entity was efficacious against carbapenem-resistant organisms , specifically those producing kpc enzymes .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('OTHER', 5), ('DIS', 2)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|allergen dry allergy cosmetic topical|avibactam|acknowledgements we thank allergan for providing entity powder .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('DRUG', 5), ('OTHER', 4)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|imipenem ceftriaxone ciprofloxacin vancomycin metronidazole|avibactam|in the future , this assay can be eventually compared with ceftazidime / entity combination ( only with kpc or oxa-48-like enzymes ) .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('DRUG', 5), ('OTHER', 4)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|imipenem ciprofloxacin ceftriaxone clarithromycin gentamicin|avibactam|by adding beta-lactamase inhibitor ( tazobactam or entity ) , these new agents have strong activity against mdr gram-negative pathogens .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('OTHER', 5)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|obs tot tau Km rho|avibactam|the data were plotted as k obs versus [ entity ] .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('OTHER', 5), ('DRUG', 3)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|ritonavir paclitaxel ribavirin capecitabine bevacizumab|avibactam|patients in cohort 2 subsequently received aztreonam / entity at the 1500 / 500 mg q6h entity regimen , with cohort 3 as an extension cohort at this same dose .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('DRUG', 5), ('OTHER', 2)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|clarithromycin amoxicillin metronidazole ampicillin azithromycin|avibactam|for all cohorts , the planned duration of iv treatment with aztreonam / entity ( plus iv metronidazole for anaerobic coverage ) was 5–14 days .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('DRUG', 5), ('OTHER', 4)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|imipenem cephalosporins ciprofloxacin vancomycin ceftriaxone|avibactam|the ges , per , and klebsiella pneumoniae carbapenemase subgroups of class a β-lactamases and does not impact the inhibitory properties of entity .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('OTHER', 4), ('DRUG', 4), ('DIS', 1)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|metformin glycine P1 tryptophan phenylalanine|avibactam|the h-bond with carboxamide of entity will be maintained by his170 but not by pro104 .
OrderedDict([('DRUG', 5), ('OTHER', 4)])|OrderedDict([('DRUG', 5), ('OTHER', 4)])|drug|vancomycin clarithromycin clindamycin metronidazole carbapenem|vancomycin imipenem gentamicin ciprofloxacin rifampicin|avibactam|an identical setup but with wells containing 4 µg / ml of entity was used to assess the effect of this agent on each carbapenem .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 5)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|gemcitabine docetaxel paclitaxel doxorubicin irinotecan|irinotecan|for some chemotherapeutics , such as entity , a clear contribution of the microbiota in determining drug‐induced gastrointestinal toxicity has been proved and the use of inhibitors of
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 3)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|carcinogen cyclophosphamide adriamycin BrdU subcutaneous|irinotecan|three weeks after first entity administration , all the tumors were separated from the first generation mice and passaged to the second generation .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 3), ('BIO', 1)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|etoposide PARP TSA gemcitabine paclitaxel|irinotecan|sst0001 in combination with entity ( topoisomerase i inhibitor ) displayed a significant enhancement in antitumor activity against a204 rhabdoid xenografts ( cassinelli et al . , 2016 ) .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 5)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|irinotecan capecitabine bevacizumab paclitaxel gemcitabine|irinotecan|in the folfirinox group , 80% of the planned dose of 5-fu and 75% of oxaliplatin and entity were administered to patients .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 5), ('BIO', 1)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|gefitinib etoposide paclitaxel erlotinib imatinib|irinotecan|in contrast , no response to topotecan was observed in patients who were previously treated with the topoisomerase i inhibitor entity .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 3)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|doxorubicin Dox DOX liposomal siRNA|irinotecan|this allowed us to achieve improved entity loading capacity , which provides superior killing efficiency at the orthotopic tumor site , compared to liposomes .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 5)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|capecitabine irinotecan gemcitabine docetaxel paclitaxel|irinotecan|combination chemotherapy with infusional 5-fluorouracil ( fu ) and folinic acid ( fa ) with either entity ( folfiri ) or oxaliplatin ( folfox ) is commonly used in the daily practice .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 2)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|Wnt ABA carbohydrate proline auxin|irinotecan|in addition , the roles of frizzledr ->jun / pax2 signaling enriched in lightyellow and entity metabolism enriched in darkgreen module in rat lr still need to be confirmed .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 4)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|paclitaxel doxorubicin curcumin bevacizumab DOX|irinotecan|similarly , the antitumor pharmacodynamic effects of two liposomal formulations of entity , having slow- and moderate release rates ( t 1 / 2 of release = 58 . 6 h vs . 14 h ) , were evaluated in
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('DRUG', 4), ('OTHER', 3), ('BIO', 1)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|rituximab steroids bortezomib methylprednisolone EPO|irinotecan|subsequent doses of entity were withheld if the patients had an absolute neutrophil count ≤1000 µl −1 , platelet count ≤100 , 000 µl −1 ,
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('DRUG', 5), ('OTHER', 5)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|cetuximab capecitabine irinotecan bevacizumab gemcitabine|irinotecan|the best example to demonstrate the clinical impact of ugt polymorphisms on anticancer treatment is entity , used in colorectal cancer therapy .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 2), ('DIS', 1)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|resveratrol curcumin metformin ethanol paclitaxel|irinotecan|in comparison , sn-38 ( 10 µm ) , the active metabolite of entity , a compound with known toxicity to neutrophils [ 23 ] was clearly toxic under these assay conditions ( fig . 4b
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 5), ('BIO', 1)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|gemcitabine paclitaxel irinotecan etoposide docetaxel|irinotecan|since then , the synthetic analogs of cpt , such as entity and topotecan , have been developed as chemotherapeutic drugs , which have been approved both in the united states and in europe
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 3)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|Dox CDDP paclitaxel Tf MMC|irinotecan|nude mice bearing human fadu and a253 tumors were treated orally with different doses of msc and entity .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 4)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|PDT paclitaxel gemcitabine docetaxel carboplatin|irinotecan|msc is highly effective in modulating the therapeutic index of entity in the treatment of human squamous cells carcinoma of the head and neck xenografts ( fadu and a253 ) .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 2), ('DIS', 2)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|antitumor PDT chemotherapeutic anticancer photodynamic|irinotecan|enhanced entity efficacy was greater in fadu tumors ( 100% cr ) than in a253 tumors ( 60% cr ) , and depended on msc dose with
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 5), ('BIO', 1), ('DIS', 1)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|doxorubicin bortezomib anticancer TMZ antidepressant|irinotecan|these findings indicate that downregulation of xct could be one of the critical determinants of the in vivo response to entity treatment .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 5)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|paclitaxel gemcitabine carboplatin bevacizumab CDDP|irinotecan|together these studies suggest that entity may not be an ideal intraperitoneal chemotherapy agent .
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 4)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|bevacizumab PDT cetuximab paclitaxel rituximab|irinotecan|description of studies with entity and bevacizumab a total of 12 studies met all our inclusion criteria , and 10 of the 12 studies were enrolled
OrderedDict([('DRUG', 5), ('OTHER', 5)])|OrderedDict([('OTHER', 4), ('DRUG', 2)])|drug|irinotecan gefitinib capecitabine paclitaxel cetuximab|ribavirin bevacizumab IVIG vaccination PCV|irinotecan|these elevated responses began prior to the initiation of bevacizumab / entity at week 9 , peaked at week 14 after vaccination began , then persisted and partially subsided .
OrderedDict([('DRUG', 4), ('OTHER', 4), ('DIS', 1)])|OrderedDict([('DRUG', 5), ('OTHER', 4), ('DIS', 2)])|drug|max pyruvate paclitaxel metformin metronidazole|atorvastatin simvastatin statins metformin statin|minocycline|albumin , entity and simvastatin are also under investigation in clinical trials [ 144 ] .
OrderedDict([('DRUG', 4), ('OTHER', 4), ('DIS', 1)])|OrderedDict([('OTHER', 5)])|drug|max pyruvate paclitaxel metformin metronidazole|Tat siRNA ribavirin Cas9 CAR|minocycline|it is also to be noted that entity was originally not engineered to target any specific viral proteins .
OrderedDict([('DRUG', 4), ('OTHER', 4), ('DIS', 1)])|OrderedDict([('OTHER', 5), ('DRUG', 2), ('DIS', 1)])|drug|max pyruvate paclitaxel metformin metronidazole|melatonin EA dexmedetomidine NAC resveratrol|minocycline|using this treatment regime , we had demonstrated that entity was able to decrease brain inflammation , damage and long‐term cognitive deficits in sepsis survivors .
