#CLS_PREDICTION_ENTITY|MASK_PREDICTION_ENTITY|ACTUAL_ENTITY|CLS_PREDICTIONS|MASKED_PREDICTIONS|MASKED_WORD|SENTENCE
OrderedDict([('DRUG', 3), ('OTHER', 3)])|OrderedDict([('OTHER', 5)])|drug|lithium sodium potassium agents agent|mechanically adequately electrically easily poorly|lithium|( now a division of guidant corporation ) , a company founded by mr . villafaña to develop , manufacture and market a new generation of entity powered pacemakers .
OrderedDict([('DRUG', 3), ('OTHER', 3)])|OrderedDict([('DRUG', 4), ('OTHER', 3)])|drug|lithium sodium potassium agents agent|lithium antidepressant medication antidepressants lamotrigine|lithium|in the iti-007-402 trial , patients receive lumateperone or placebo adjunctive to their existing mood stabilizer entity or valproate .
OrderedDict([('DRUG', 3), ('OTHER', 3)])|OrderedDict([('DRUG', 4), ('OTHER', 3)])|drug|lithium sodium potassium agents agent|lithium potassium sodium carbon metallic|lithium|and as director to aug 2015 where he led a team of scientists and entrepreneurs for the development of solid-state entity ion battery for electric vehicles and smart grid applications .
OrderedDict([('DRUG', 3), ('OTHER', 3)])|OrderedDict([('DRUG', 4), ('OTHER', 4)])|drug|lithium sodium potassium agents agent|lithium battery ion potassium carbon|lithium|the car is all-electric and powered by advanced entity ion batteries .
OrderedDict([('DRUG', 3), ('OTHER', 3)])|OrderedDict([('OTHER', 4), ('DRUG', 2)])|drug|lithium sodium potassium agents agent|lipids electrolytes metabolites vitamins pharmaceuticals|lithium|· with further investment , other patches can be developed which are able to measure alternative analytes , including lactates , uric acid , entity and drugs .
OrderedDict([('DRUG', 3), ('OTHER', 3)])|OrderedDict([('OTHER', 4), ('DRUG', 1)])|drug|lithium sodium potassium agents agent|batteries devices battery anode lithium|lithium|recently , higher power , higher priced entity and rechargeable batteries have grown in response to more demanding power needs of more advanced devices .
OrderedDict([('DRUG', 3), ('OTHER', 3)])|OrderedDict([('DRUG', 5), ('OTHER', 3)])|drug|lithium sodium potassium agents agent|valproate lithium carbamazepine sodium lamotrigine|lithium|abilify®  in february , the fda approved abilify as an adjunct to mood stabilizers entity or valproate for the maintenance treatment of bipolar i disorder .
OrderedDict([('DRUG', 3), ('OTHER', 3)])|OrderedDict([('DRUG', 5), ('OTHER', 2)])|drug|lithium sodium potassium agents agent|phosphorus inorganic phosphate magnesium lithium|lithium|the u . s . retail battery category is defined as alkaline , carbon zinc , entity , rechargeable and specialty batteries .
OrderedDict([('OTHER', 5), ('DRUG', 1)])|OrderedDict([('OTHER', 5), ('DRUG', 2), ('DIS', 1)])|drug|anesthesia administered propofol infusion during|atropine salbutamol endotracheal ethidium sevoflurane|vecuronium|( sugammadex ) injection 100 mg / ml was approved by the fda for the reversal of neuromuscular blockade induced by rocuronium bromide and entity bromide in adults undergoing surgery .
OrderedDict([('OTHER', 5), ('DRUG', 1)])|OrderedDict([('OTHER', 5), ('DRUG', 2)])|drug|anesthesia administered propofol infusion during|atropine salbutamol ethidium ketamine propofol|vecuronium|is specifically designed to reverse the effects of certain muscle relaxants , marketed in the united states as zemuron ( r ) ( rocuronium bromide ) and entity bromide .
OrderedDict([('OTHER', 5), ('DRUG', 1)])|OrderedDict([('DRUG', 5), ('OTHER', 4)])|drug|anesthesia administered propofol infusion during|ethidium sodium ethyl benzyl ammonium|vecuronium|we initiated a recall of a batch of entity bromide , a product we 43 market on behalf of a third party , in february 2001 due to concerns with filtration-testing
OrderedDict([('OTHER', 5), ('DRUG', 1)])|OrderedDict([('DRUG', 4), ('OTHER', 3), ('DIS', 1)])|drug|anesthesia administered propofol infusion during|cisplatin bleomycin etoposide carboplatin paclitaxel|vecuronium|the first u . s . regulatory approvals on products that are difficult to produce , such as etoposide ( with gll ) , bleomycin , pancuronium and entity .
OrderedDict([('OTHER', 5), ('DRUG', 1)])|OrderedDict([('OTHER', 5), ('DRUG', 3)])|drug|anesthesia administered propofol infusion during|ethidium benzyl polyvinyl vinyl ethyl|vecuronium|the company is manufacturing and marketing entity bromide prior to expiration of the patent covering this product pursuant to a licensing arrangement .
OrderedDict([('OTHER', 5), ('DRUG', 1)])|OrderedDict([('DRUG', 5), ('OTHER', 3)])|drug|anesthesia administered propofol infusion during|phosphate creatine magnesium methylprednisolone methotrexate|vecuronium|nevzat ilac sanayii a . s . , a subsidiary of amgen , inc . , ( mn ) to acquire the rights to three products : methylprednsilone sodium succinate , entity and pamidronate disodium .
OrderedDict([('OTHER', 5), ('DRUG', 1)])|OrderedDict([('OTHER', 5), ('DRUG', 1)])|drug|anesthesia administered propofol infusion during|atropine salbutamol ethidium ketamine endotracheal|vecuronium|in december 2015 , the fda approved bridion for the reversal of neuromuscular blockade induced by rocuronium bromide and entity bromide in adults undergoing surgery .
OrderedDict([('OTHER', 5), ('DRUG', 1)])|OrderedDict([('OTHER', 5), ('DRUG', 4), ('DIS', 1)])|drug|anesthesia administered propofol infusion during|propofol midazolam fentanyl lidocaine ketamine|vecuronium|of a clinical trial site for sugammadex , mercks investigational medicine for the reversal of neuromuscular blockade induced by rocuronium or entity .
OrderedDict([('OTHER', 5), ('DRUG', 1)])|OrderedDict([('OTHER', 5), ('DRUG', 2), ('DIS', 1)])|drug|anesthesia administered propofol infusion during|atropine ethidium endotracheal salbutamol sevoflurane|vecuronium|demand of bridion ( sugammadex ) injection 100 mg / ml , a medicine for the reversal of neuromuscular blockade induced by rocuronium bromide or entity bromide in adults undergoing surgery .
OrderedDict([('OTHER', 5), ('DRUG', 1)])|OrderedDict([('OTHER', 5), ('DRUG', 5)])|drug|anesthesia administered propofol infusion during|paclitaxel docetaxel doxorubicin gemcitabine cisplatin|vecuronium|in addition , we have been able to help alleviate market shortages through the launches of entity and paclitaxel .
OrderedDict([('OTHER', 5), ('DRUG', 1)])|OrderedDict([('DRUG', 5), ('OTHER', 4)])|drug|anesthesia administered propofol infusion during|ethidium ethyl benzyl sodium diphenyl|vecuronium|in march 2000 , the company resumed the manufacture and commercial distribution of entity bromide under the expedited certification procedures provided in the consent agreement .
OrderedDict([('OTHER', 5), ('DRUG', 1)])|OrderedDict([('DRUG', 5), ('OTHER', 4)])|drug|anesthesia administered propofol infusion during|ethidium diphenyl midazolam sodium ethyl|vecuronium|for purposes of this paragraph , the term " krypton products " refers to glipizide , glyburide , ismn , midazolam hcl and entity bromide .
OrderedDict([('OTHER', 5), ('DRUG', 1)])|OrderedDict([('OTHER', 5), ('DRUG', 4), ('DIS', 1)])|drug|anesthesia administered propofol infusion during|propofol fentanyl midazolam lidocaine ketamine|vecuronium|sugammadex sodium injection is mercks investigational medicine for the reversal of neuromuscular blockade induced by rocuronium or entity .
OrderedDict([('OTHER', 5), ('DRUG', 1)])|OrderedDict([('OTHER', 4), ('DRUG', 4)])|drug|anesthesia administered propofol infusion during|ethidium sodium benzyl methyl dimethyl|vecuronium|dosage product portfolio are 45 products for which the company is currently the sole generic source , one of which is entity bromide .
OrderedDict([('OTHER', 5), ('DRUG', 1)])|OrderedDict([('OTHER', 4), ('DRUG', 4)])|drug|anesthesia administered propofol infusion during|ethidium ethyl polyvinyl sodium benzyl|vecuronium|due to deviations from the fda  s manufacturing regulations , we are conducting voluntary product recalls of entity bromide and pte-4 products .
OrderedDict([('OTHER', 5), ('DRUG', 1)])|OrderedDict([('OTHER', 4), ('DRUG', 1)])|drug|anesthesia administered propofol infusion during|consent medicines materials standards physicians|vecuronium|in march 2000 , the company resumed the manufacture and commercial distribution of entity under the expedited certification procedures provided in the consent agreement .
OrderedDict([('OTHER', 5), ('DRUG', 1)])|OrderedDict([('DRUG', 5), ('OTHER', 4)])|drug|anesthesia administered propofol infusion during|ethidium sodium ethyl benzyl ammonium|vecuronium|we initiated a recall of a batch of entity bromide , a product we market on behalf of a third party , in february 2001 due to concerns with filtration- testing
OrderedDict([('OTHER', 5), ('DRUG', 1)])|OrderedDict([('DRUG', 5), ('OTHER', 3)])|drug|anesthesia administered propofol infusion during|ethidium midazolam diphenyl lithium sodium|vecuronium|for purposes of this paragraph , the term krypton products refers to glipizide , glyburide , ismn , midazolam hcl and entity bromide .
OrderedDict([('OTHER', 5), ('DRUG', 1)])|OrderedDict([('OTHER', 5), ('DRUG', 4)])|drug|anesthesia administered propofol infusion during|placebo midazolam propofol fentanyl phenytoin|vecuronium|for odanacatib for osteoporosis , suvorexant for insomnia and sugammadex sodium injection for reversal of neuromuscular blockade induced by rocuronium or entity .
OrderedDict([('OTHER', 5), ('DRUG', 1)])|OrderedDict([('OTHER', 4), ('DRUG', 1)])|drug|anesthesia administered propofol infusion during|consent medicines standards materials physicians|vecuronium|in march 2000 , schein resumed the manufacture and commercial distribution of entity under the expedited certification procedures provided in the consent agreement .
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 5), ('OTHER', 4), ('DIS', 2)])|drug|surg avi ve iv te|ceftazidime piperacillin amikacin imipenem cefotaxime|avibactam|the ceftazidime / entity combination product forest expects will receive three years of hatch-waxman exclusivity upon approval .
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 4), ('OTHER', 2), ('DIS', 1)])|drug|surg avi ve iv te|ceftazidime amikacin gentamicin vancomycin meropenem|avibactam|for cre infections , physicians have resorted to older drugs such as colistin or more recently drugs such as tigecycline and ceftazidime / entity .
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 4), ('OTHER', 1)])|drug|surg avi ve iv te|ciprofloxacin there linezolid vancomycin penicillin|avibactam|entity is a novel , non beta-lactam , beta lactamase inhibitor , quite a mouthful , itself as a molecule does not possess intrinsic antibacterial
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 5), ('DIS', 2), ('OTHER', 2)])|drug|surg avi ve iv te|vancomycin linezolid chemotherapy ceftazidime ciprofloxacin|avibactam|entity is currently being developed in combination with ceftazidime , a cephalosporin antibiotic .
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 5), ('DIS', 1), ('OTHER', 1)])|drug|surg avi ve iv te|gentamicin ceftazidime vancomycin ciprofloxacin amikacin|avibactam|the addition of entity to ceftazidime protects ceftazidime from breakdown by β-lactamases .
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 5), ('DIS', 1), ('OTHER', 1)])|drug|surg avi ve iv te|ceftazidime ciprofloxacin amikacin ceftriaxone ampicillin|avibactam|it consists of a combination of entity and ceftazidime - a third generation antipseudomonal cephalosporin with a well-established efficacy and safety profile .
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 5), ('DIS', 2), ('OTHER', 2)])|drug|surg avi ve iv te|ceftazidime vancomycin antibiotics gentamicin imipenem|avibactam|the addition of entity protects ceftazidime from being broken down by beta-lactamases that are produced by resistant bacteria .
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 4), ('OTHER', 3), ('DIS', 2)])|drug|surg avi ve iv te|ceftazidime imipenem amikacin meropenem ciprofloxacin|avibactam|it has structural similarities to entity , a bli recently approved in combination with ceftazidime ( avycaz ) .
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 4), ('OTHER', 3), ('DIS', 2)])|drug|surg avi ve iv te|ceftazidime amikacin imipenem ciprofloxacin meropenem|avibactam|almirall for las100977   0 . 25 licensing payment to astrazeneca for entity and ceftazidime / entity   0 . 75 rounding  
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 4), ('OTHER', 2), ('DIS', 1)])|drug|surg avi ve iv te|amikacin vancomycin gentamicin ceftazidime taz|avibactam|actavis and astrazeneca are developing ceftazidime / entity and ceftaroline / entity for pneumonia and complicated urinary and intra-abdominal infections .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|drug|surg avi ve iv te|she fda there industry australia|avibactam|entity is also protected by an issued united states patent directed to combinations with an antibiotic that expires in 2026 .
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 4), ('OTHER', 4), ('DIS', 2)])|drug|surg avi ve iv te|ceftazidime meropenem piperacillin imipenem amikacin|avibactam|entity is a first-in-class broad-spectrum β-lactamase inhibitor , which protects ceftazidime against degradation by class a , c and some d , β-lactamases .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|drug|surg avi ve iv te|pte australia canada cdc swine|avibactam|in addition , entity is protected by a united states composition-of-matter patent that expires in 2022 , without pte .
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 4), ('OTHER', 3), ('DIS', 1)])|drug|surg avi ve iv te|amikacin ceftazidime gentamicin meropenem cefotaxime|avibactam|based on the results of these studies , we and astrazeneca initiated phase iii studies for ceftazidime / entity in patients with ciai in december 2011 and in patients with cuti in july 2012 .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 3)])|drug|surg avi ve iv te|valsartan sirolimus ribavirin meropenem ritonavir|avibactam|in fiscal 2013 , these costs were largely related to clinical trials for nebivolol / valsartan , aclidinium / formoterol , vilazodone , memantine , and ceftazidime / entity .
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 4), ('OTHER', 1)])|drug|surg avi ve iv te|vancomycin taz gentamicin amikacin cephalosporin|avibactam|actavis plc and astrazeneca plc are developing ceftazidime / entity and ceftaroline / entity for pneumonia and complicated urinary and intra-abdominal infections .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|drug|surg avi ve iv te|you today too next here|avibactam|so we are very excited to introduce to you entity .
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 4), ('OTHER', 2), ('DIS', 1)])|drug|surg avi ve iv te|amikacin vancomycin taz gentamicin ceftazidime|avibactam|forest laboratories and astrazeneca are developing ceftazidime / entity and ceftaroline / entity for pneumonia and complicated urinary and intra-abdominal infections .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 4)])|drug|irinotecan pharmacokinetics oxaliplatin trial evaluate|oxaliplatin gemcitabine paclitaxel docetaxel platinum|irinotecan|erbitux product labeling to include overall survival data as a single agent in egfr-expressing mcrc patients after failure of both entity- and oxaliplatin-based regimens .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5)])|drug|irinotecan pharmacokinetics oxaliplatin trial evaluate|cpt mph cga tp max|irinotecan|sn38 is the active metabolite of cpt-11 ( entity ) , which is approved for the treatment of colorectal cancer .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 4), ('DIS', 1)])|drug|irinotecan pharmacokinetics oxaliplatin trial evaluate|docetaxel capecitabine chemotherapy approval oxaliplatin|irinotecan|the fda approved entity as camptosar in 1994 for use in colorectal cancer .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 5), ('DIS', 1)])|drug|irinotecan pharmacokinetics oxaliplatin trial evaluate|chemotherapy gemcitabine capecitabine oxaliplatin cetuximab|irinotecan|erbitux ( r ) is approved in united states , austria , canada , germany and switzerland for metastatic colorectal in combination with entity in entity-refractory patients .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 4)])|drug|irinotecan pharmacokinetics oxaliplatin trial evaluate|fu irinotecan paclitaxel oxaliplatin gemcitabine|irinotecan|we did observe statistically significant improvements in progression free survival , or pfs , and other efficacy endpoints for ha-entity compared with irinotecan alone .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 5)])|drug|irinotecan pharmacokinetics oxaliplatin trial evaluate|cisplatin paclitaxel gemcitabine docetaxel doxorubicin|irinotecan|entity and cisplatin are two established anticancer drugs which together constitute an active combination for treating sclc .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 4), ('DRUG', 4), ('DIS', 3)])|drug|irinotecan pharmacokinetics oxaliplatin trial evaluate|temozolomide cisplatin chemotherapy bevacizumab radiotherapy|irinotecan|note : chemotherapy regimens included temozolomide and entity .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 4)])|drug|irinotecan pharmacokinetics oxaliplatin trial evaluate|cetuximab bevacizumab cisplatin oxaliplatin gemcitabine|irinotecan|is to assess the safety and pharmacokinetics of mm-121 in combination with cetuximab and mm-121 in combination with cetuximab and entity .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 3), ('DRUG', 3), ('DIS', 1)])|drug|irinotecan pharmacokinetics oxaliplatin trial evaluate|chemotherapy bevacizumab immunotherapy stent monotherapy|irinotecan|one of our clinical development strategies is to replace the use of entity with mm-398 by demonstrating that mm-398 has favorable efficacy and safety characteristics compared to entity .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5)])|drug|irinotecan pharmacokinetics oxaliplatin trial evaluate|worldwide covered elsewhere funded today|irinotecan|that are currently conducted by aventis , together with certain patents and other assets relating to territories where pfizer currently markets entity , including the united states .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 4)])|drug|irinotecan pharmacokinetics oxaliplatin trial evaluate|paclitaxel docetaxel gemcitabine cetuximab bevacizumab|irinotecan|” the study was initiated following the demonstration of synergy between nimotuzumab and entity in the laboratories of daiichi sankyo in gastric cancer cell lines .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 5)])|drug|irinotecan pharmacokinetics oxaliplatin trial evaluate|oxaliplatin irinotecan doxorubicin gemcitabine capecitabine|irinotecan|advanced colorectal cancer in which nuc-3373 will be combined with many of the agents typically combined with 5-fu , including leucovorin , entity , oxaliplatin and monoclonal antibodies .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 4), ('DRUG', 2), ('DIS', 2)])|drug|irinotecan pharmacokinetics oxaliplatin trial evaluate|chemotherapy trial myeloma pancreatectomy trials|irinotecan|clinical development of mm-398 we are pursuing two approaches in the ongoing clinical development of mm-398 : replace entity .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 5)])|drug|irinotecan pharmacokinetics oxaliplatin trial evaluate|oxaliplatin cisplatin irinotecan paclitaxel docetaxel|irinotecan|two camptothecin derivatives , topotecan and entity , have been approved by the fda for the treatment of small-cell lung , ovarian , and colorectal cancers .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 4)])|drug|irinotecan pharmacokinetics oxaliplatin trial evaluate|oxaliplatin capecitabine gemcitabine irinotecan carboplatin|irinotecan|most systemic therapies for colorectal cancer include 5-fu , either as monotherapy or in combination with another chemotherapeutic , typically oxaliplatin or entity .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 4)])|drug|irinotecan pharmacokinetics oxaliplatin trial evaluate|oxaliplatin platinum gemcitabine paclitaxel cisplatin|irinotecan|this study enrolled 463 patients with metastatic colorectal cancer who had failed standard entity- and oxaliplatin-containing chemotherapy .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('DRUG', 5), ('OTHER', 3)])|drug|irinotecan pharmacokinetics oxaliplatin trial evaluate|doxorubicin paclitaxel curcumin oxaliplatin rapamycin|irinotecan|these two adcs facilitate targeted delivery of sn-38 , the active metabolite of entity , an effective , yet toxic chemotherapeutic , directly to tumor cells .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DRUG', 5)])|drug|irinotecan pharmacokinetics oxaliplatin trial evaluate|paclitaxel cisplatin docetaxel gemcitabine doxorubicin|irinotecan|entity and cisplatin combinations were evaluated systematically for drug ratio-dependent synergy in vitro using a panel of 20 tumor cell lines .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('DRUG', 4), ('OTHER', 3), ('DIS', 1)])|drug|irinotecan pharmacokinetics oxaliplatin trial evaluate|methotrexate infliximab azathioprine etanercept placebo|irinotecan|our clinical strategy is to administer birinapant with therapies ( for example , azacitidine or entity ) that induce the production of tnf or related molecules .
OrderedDict([('OTHER', 5), ('DRUG', 2)])|OrderedDict([('OTHER', 5), ('DIS', 2)])|drug|irinotecan pharmacokinetics oxaliplatin trial evaluate|medicine physicians tuberculosis malaria researchers|irinotecan|since that time he has had increasing responsibility for overseeing the global research plans and teams for entity and dalteparin .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|drug|inhibitor inhibited minocycline upon inhibitors|kind entity remains becomes purely|minocycline|“its quite unique in that its a entity topical ; i dont like a lot of the entity oral [ products ] , but entity topical – i can certainly get excited about .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 4), ('DRUG', 3)])|drug|inhibitor inhibited minocycline upon inhibitors|corticosteroids contraceptives antibiotics steroids medications|minocycline|reported novel imaging techniques , suggesting that bpx-01 effectively targets p . acnes in the skin without the systemic side effects of oral entity .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 2)])|drug|inhibitor inhibited minocycline upon inhibitors|topical dosage injectable formulation ointment|minocycline|in october , they received approval for their first product , amzeeq , a topical entity formulation for the treatment of acne .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 4), ('DRUG', 2), ('DIS', 2)])|drug|inhibitor inhibited minocycline upon inhibitors|placebo laser lidocaine chlorhexidine cream|minocycline|in this study , no serious adverse events were observed and the treatment-related adverse events were related to dermal irritation in the 2% entity treatment arm .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 4), ('DRUG', 3)])|drug|inhibitor inhibited minocycline upon inhibitors|formulation regimen antibiotic antibiotics derivative|minocycline|our lead product candidate , fmx101 for moderate-to-severe acne , is a novel topical foam formulation of the antibiotic entity .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5), ('DRUG', 1)])|drug|inhibitor inhibited minocycline upon inhibitors|hcl phosphate gel containing citrate|minocycline|in september 1999 we recognized a gain of $2 . 7 million on the sale of our vectrin ( r ) entity hcl product line .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|drug|inhibitor inhibited minocycline upon inhibitors|market price industry pill company|minocycline|solodyn , a branded oral entity , the current standard of care for moderate-to-severe acne , accounted for nearly one half of the total branded oral market for
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 3), ('DRUG', 3)])|drug|inhibitor inhibited minocycline upon inhibitors|albumin choline gentamicin chloride sodium|minocycline|thus , it has been demonstrated that the amount of either entity or edetate that leaks into the serum is very low or none at all .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 3), ('DRUG', 2)])|drug|inhibitor inhibited minocycline upon inhibitors|antibiotics formulation vancomycin probiotics chitosan|minocycline|limitations of use : this formulation of entity has not been evaluated in the treatment of infections .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|drug|inhibitor inhibited minocycline upon inhibitors|another marketed respectively removed introduced|minocycline|are marketed outside the u . s . during 1998 , the company filed anda  s for two products previously selected , from which one product , entity , received approval in march 1999 .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 3), ('DIS', 2)])|drug|inhibitor inhibited minocycline upon inhibitors|erythema hair epidermis penetration edema|minocycline|dose a resulted in 5 mg / cm2 of entity , which translates to approximately about 1 mg / g of skin .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|drug|inhibitor inhibited minocycline upon inhibitors|hygiene candidiasis contraceptives mucositis acne|minocycline|limitations of current standard of care for acne : oral entity , such as solodyn , is the current standard of care for moderate-to-severe acne .
OrderedDict([('OTHER', 5)])|OrderedDict([('DRUG', 4), ('OTHER', 2)])|drug|inhibitor inhibited minocycline upon inhibitors|multidrug antimicrobial antibiotic pharmacological gentamicin|minocycline|mpts in blood serum and saliva in order to observe the drug release profile , and to assess the development of entity resistance .
OrderedDict([('OTHER', 5)])|OrderedDict([('OTHER', 5)])|drug|inhibitor inhibited minocycline upon inhibitors|inactive passive hydrophilic biodegradable loaded|minocycline|bpx-04 is designed to deliver the active , entity , into the skin without further irritating the skin .
